umls_cid	meddra_id	name
C0156079	10032741	Other specified gastritis, without mention of hemorrhage
C0156080	10032740	Other specified gastritis, with hemorrhage
C0156081	10045883	Unspecified gastritis and gastroduodenitis, without mention of hemorrhage
C0156081	10045884	Unspecified gastritis and gastroduodenitis, without mention of, hemorrhage
C0156081	10055882	Unspecified gastritis and gastroduodenitis, without mention of haemorrhage
C0156082	10045882	Unspecified gastritis and gastroduodenitis, with hemorrhage
C0156083	10055787	Duodenitis, without mention of haemorrhage
C0156083	10013868	Duodenitis, without mention of hemorrhage
C0156084	10042107	Stomach function disorder
C0156084	10013309	Disorders of function of stomach
C0156084	10045880	Unspecified functional disorder of stomach
C0156084	10017786	Gastric function disorder
C0156084	10017787	Gastric function disorder NOS
C0156086	10032003	Other disorders of stomach and duodenum
C0156086	10032004	Other disorders of stomach and duodenum, other
C0156087	10008859	Chronic duodenal ileus
C0156088	10018045	Gastroptosis
C0156090	10055760	Angiodysplasia of stomach and duodenum (without mention of haemorrhage)
C0156090	10002422	Angiodysplasia of stomach and duodenum (without mention of hemorrhage)
C0156091	10055761	Angiodysplasia of stomach and duodenum with haemorrhage
C0156091	10002423	Angiodysplasia of stomach and duodenum with hemorrhage
C0156092	10000678	Acute appendicitis with generalized peritonitis
C0156093	10000679	Acute appendicitis with peritoneal abscess
C0156094	10000680	Acute appendicitis without mention of peritonitis
C0156095	10031668	Other appendicitis
C0156098	10031554	Other and unspecified diseases of appendix
C0156098	10031901	Other diseases of appendix
C0156099	10022018	Inguinal hernia gangrenous
C0156099	10022022	Inguinal hernia, with gangrene
C0156100	10045535	Unilateral or unspecified inguinal hernia, with gangrene
C0156101	10038138	Recurrent unilateral or unspecified inguinal hernia, with gangrene
C0156102	10004565	Bilateral inguinal hernia, with gangrene
C0156103	10038108	Recurrent bilateral inguinal hernia, with gangrene
C0156104	10022021	Inguinal hernia, obstructive
C0156104	10022023	Inguinal hernia, with obstruction, without mention of gangrene
C0156106	10038137	Recurrent unilateral or unspecified inguinal hernia with obstruction, without mention of gangrene
C0156109	10045537	Unilateral or unspecified inguinal hernia, without mention of obstruction or gangrene
C0156110	10038139	Recurrent unilateral or unspecified inguinal hernia, without mention of obstruction or gangrene
C0156111	10004567	Bilateral inguinal hernia, without mention of obstruction or gangrene
C0156112	10038110	Recurrent bilateral inguinal hernia, without mention of obstruction or gangrene
C0156113	10032106	Other hernia of abdominal cavity, with gangrene
C0156114	10016436	Femoral hernia gangrenous
C0156114	10016444	Femoral hernia with gangrene
C0156115	10045531	Unilateral or unspecified femoral hernia with gangrene
C0156116	10038134	Recurrent unilateral or unspecified femoral hernia with gangrene
C0156117	10004561	Bilateral femoral hernia with gangrene
C0156118	10038105	Recurrent bilateral femoral hernia with gangrene
C0156119	10045460	Umbilical hernia gangrenous
C0156119	10045463	Umbilical hernia with gangrene
C0156120	10047274	Ventral hernia with gangrene
C0156120	10046227	Unspecified ventral hernia with gangrene
C0156122	10021621	Incisional hernia gangrenous
C0156122	10021627	Incisional hernia, with gangrene
C0156123	10033037	Other ventral hernia with gangrene
C0156124	10012716	Diaphragmatic hernia gangrenous
C0156124	10012719	Diaphragmatic hernia with gangrene
C0156125	10019923	Hernia of other specified sites, with gangrene
C0156127	10032107	Other hernia of abdominal cavity, with obstruction, but without mention of gangrene
C0156128	10016448	Femoral hernia, obstructive
C0156128	10016445	Femoral hernia with obstruction
C0156128	10016439	Femoral hernia specified as causing obstruction
C0156129	10045532	Unilateral or unspecified femoral hernia with obstruction
C0156130	10038135	Recurrent unilateral or unspecified femoral hernia with obstruction
C0156131	10004562	Bilateral femoral hernia with obstruction
C0156133	10045467	Umbilical hernia, obstructive
C0156133	10045464	Umbilical hernia with obstruction
C0156137	10033038	Other ventral hernia with obstruction
C0156139	10019924	Hernia of other specified sites, with obstruction
C0156140	10061207	Hernia obstructive
C0156140	10019920	Hernia NOS, obstructive
C0156140	10019929	Hernia of unspecified site, with obstruction
C0156141	10032105	Other hernia of abdominal cavity without mention of obstruction or gangrene
C0156142	10038136	Recurrent unilateral or unspecified femoral hernia without mention of obstruction or gangrene
C0156144	10038107	Recurrent bilateral femoral hernia without mention of obstruction or gangrene
C0156145	10021625	Incisional hernia without mention of obstruction or gangrene
C0156146	10038282	Regional enteritis of small intestine
C0156147	10057032	Granulomatous colitis
C0156147	10038281	Regional enteritis of large intestine
C0156147	10011402	Crohn's disease (colon)
C0156147	10011400	Crohn's colitis
C0156153	10017892	Gastroenteritis and colitis due to radiation
C0156154	10044225	Toxic gastroenteritis and colitis
C0156156	10017649	Gallstone ileus
C0156156	10029966	Obstruction of intestine by gallstone
C0156157	10032787	Other specified intestinal obstruction
C0156158	10022692	Intestinal or peritoneal adhesions with obstruction
C0156162	10055783	Diverticulosis of small intestine (without mention of haemorrhage)
C0156162	10013552	Diverticulosis of small intestine (without mention of hemorrhage)
C0156163	10055779	Diverticulitis of small intestine (without mention of haemorrhage)
C0156163	10013547	Diverticulitis of small intestine (without mention of hemorrhage)
C0156164	10013553	Diverticulosis of small intestine with hemorrhage
C0156164	10055784	Diverticulosis of small intestine with haemorrhage
C0156165	10055780	Diverticulitis of small intestine with haemorrhage
C0156165	10013548	Diverticulitis of small intestine with hemorrhage
C0156166	10055781	Diverticulosis of colon (without mention of haemorrhage)
C0156166	10013550	Diverticulosis of colon (without mention of hemorrhage)
C0156167	10055777	Diverticulitis of colon (without mention of haemorrhage)
C0156167	10013545	Diverticulitis of colon (without mention of hemorrhage)
C0156168	10055782	Diverticulosis of colon with haemorrhage
C0156168	10013551	Diverticulosis of colon with hemorrhage
C0156169	10055778	Diverticulitis of colon with haemorrhage
C0156169	10013546	Diverticulitis of colon with hemorrhage
C0156171	10047703	Vomiting following gastrointestinal surgery
C0156172	10032394	Other postoperative functional disorders
C0156173	10017495	Functional diarrhea
C0156173	10017496	Functional diarrhoea
C0156175	10002154	Anal fissure and fistula
C0156177	10034679	Peritonitis in infectious diseases classified elsewhere
C0156178	10035646	Pneumococcal peritonitis
C0156178	10034681	Peritonitis pneumococcal
C0156179	10042588	Suppurative peritonitis, other
C0156179	10032959	Other suppurative peritonitis
C0156180	10031995	Other disorders of peritoneum, other
C0156180	10031994	Other disorders of peritoneum
C0156181	10034650	Peritoneal adhesions
C0156182	10031969	Other disorders of intestine
C0156183	10041992	Stenosis of rectum and anus
C0156183	10002581	Anorectal stenosis
C0156185	10000285	Abscess intestinal
C0156185	10000299	Abscess of intestine
C0156186	10045671	Unspecified complication of colostomy and enterostomy
C0156186	10010044	Colostomy and enterostomy malfunction
C0156188	10055759	Angiodysplasia of intestine with haemorrhage
C0156188	10002421	Angiodysplasia of intestine with hemorrhage
C0156189	10008954	Chronic liver disease and cirrhosis
C0156191	10024653	Liver abscess and sequelae of chronic liver disease
C0156192	10036203	Portal pyemia
C0156192	10036202	Portal pyaemia
C0156193	10032466	Other sequelae of chronic liver disease
C0156194	10031983	Other disorders of liver
C0156195	10009095	Chronic passive congestion of liver
C0156196	10019779	Hepatitis in viral diseases classified elsewhere
C0156197	10019778	Hepatitis in other infectious diseases classified elsewhere
C0156199	10007004	Calculus of gallbladder with acute cholecystitis
C0156201	10007005	Calculus of gallbladder with acute cholecystitis, with obstruction
C0156202	10007007	Calculus of gallbladder with other cholecystitis
C0156203	10007009	Calculus of gallbladder with other cholecystitis, without mention of obstruction
C0156204	10007008	Calculus of gallbladder with other cholecystitis, with obstruction
C0156205	10007011	Calculus of gallbladder without mention of cholecystitis, with obstruction
C0156206	10006995	Calculus of bile duct with acute cholecystitis
C0156207	10006997	Calculus of bile duct with acute cholecystitis, without mention of obstruction
C0156208	10006996	Calculus of bile duct with acute cholecystitis, with obstruction
C0156209	10006998	Calculus of bile duct with other cholecystitis
C0156210	10007000	Calculus of bile duct with other cholecystitis, without mention of obstruction
C0156211	10006999	Calculus of bile duct with other cholecystitis, with obstruction
C0156212	10007003	Calculus of bile duct without mention of cholecystitis, without mention of obstruction
C0156213	10031965	Other disorders of gallbladder
C0156214	10029965	Obstruction of gallbladder
C0156214	10017636	Gallbladder obstruction
C0156215	10034420	Perforation of gallbladder
C0156215	10017639	Gallbladder perforation
C0156216	10016726	Fistula of gallbladder
C0156216	10017631	Gallbladder fistula
C0156217	10031942	Other disorders of biliary tract, other
C0156217	10031941	Other disorders of biliary tract
C0156218	10034405	Perforation bile duct
C0156218	10034417	Perforation of bile duct
C0156221	10018366	Glomerulonephritis acute
C0156221	10000788	Acute glomerulonephritis
C0156223	10000791	Acute glomerulonephritis with lesion of rapidly progressive glomerulonephritis
C0156224	10000793	Acute glomerulonephritis with other specified pathological lesion in kidney
C0156225	10000789	Acute glomerulonephritis in diseases classified elsewhere
C0156226	10000794	Acute glomerulonephritis with unspecified pathological lesion in kidney
C0156227	10029169	Nephrotic syndrome with lesion of proliferative glomerulonephritis
C0156228	10029167	Nephrotic syndrome with lesion of membranous glomerulonephritis
C0156229	10029166	Nephrotic syndrome with lesion of membranoproliferative glomerulonephritis
C0156230	10029165	Nephrotic syndrome in diseases classified elsewhere
C0156231	10008892	Chronic glomerulonephritis with lesion of proliferative glomerulonephritis
C0156233	10008895	Chronic glomerulonephritis with other specified pathological lesion in kidney
C0156234	10008889	Chronic glomerulonephritis in diseases classified elsewhere
C0156235	10008896	Chronic glomerulonephritis with unspecified pathological lesion in kidney
C0156235	10008894	Chronic glomerulonephritis with other pathological lesion in kidney
C0156238	10029131	Nephritis and nephropathy, not specified as acute or chronic, with lesion of renal cortical necrosis
C0156239	10029123	Nephritis and nephropathy, not spec as acute or chronic, with lesion of renal medullary necrosis
C0156245	10045540	Unilateral small kidney
C0156246	10004581	Bilateral small kidneys
C0156247	10041135	Small kidney
C0156247	10023435	Kidney small
C0156247	10041136	Small kidney of unknown cause
C0156247	10041137	Small kidney, unspecified
C0156249	10009118	Chronic pyelonephritis without lesion of renal medullary necrosis
C0156250	10009117	Chronic pyelonephritis with lesion of renal medullary necrosis
C0156251	10001035	Acute pyelonephritis without lesion of renal medullary necrosis
C0156252	10001034	Acute pyelonephritis with lesion of renal medullary necrosis
C0156253	10038358	Renal and perinephric abscess
C0156254	10037608	Pyeloureteritis cystica
C0156255	10032441	Other pyelonephritis or pyonephrosis, not specified as acute or chronic
C0156256	10037585	Pyelitis or pyelonephritis in diseases classified elsewhere
C0156257	10007014	Calculus of kidney and ureter
C0156258	10031971	Other disorders of kidney and ureter
C0156259	10038468	Renal hypertrophy
C0156259	10020888	Hypertrophy of kidney
C0156261	10042240	Stricture or kinking of ureter
C0156263	10046404	Ureteric fistula
C0156263	10046385	Ureteral fistula
C0156264	10007015	Calculus of lower urinary tract
C0156264	10007016	Calculus of lower urinary tract, unspecified
C0156265	10006991	Calculus in diverticulum of bladder
C0156266	10032215	Other lower urinary tract calculus
C0156268	10031734	Other chronic cystitis
C0156269	10011795	Cystitis in diseases classified elsewhere
C0156270	10011800	Cystitis radiation
C0156270	10022988	Irradiation cystitis
C0156271	10031945	Other disorders of bladder
C0156272	10062570	Enterovesical fistula
C0156272	10022722	Intestinovesical fistula
C0156273	10005038	Bladder diverticulum
C0156273	10013565	Diverticulum of bladder
C0156274	10032081	Other functional disorder of bladder
C0156274	10032082	Other functional disorders of bladder
C0156275	10057741	Rupture of bladder, non-traumatic
C0156275	10039301	Rupture of bladder, nontraumatic
C0156276	10019550	Hemorrhage into bladder wall
C0156276	10018982	Haemorrhage into bladder wall
C0156277	10046491	Urethritis, not sexually transmitted, and urethral syndrome
